state,action,reward
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,0,30.0
3,0,30.0
4,1,30.0
0,1,30.0
0,0,30.0
1,1,30.0
0,1,30.0
0,0,30.0
1,0,30.0
2,1,30.0
0,1,30.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,0,40.0
3,0,40.0
4,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,40.0
0,0,40.0
1,0,40.0
2,1,40.0
0,1,40.0
0,0,40.0
1,1,40.0
0,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,1,50.0
0,1,50.0
0,0,50.0
1,1,50.0
0,1,50.0
0,0,50.0
1,0,50.0
2,0,50.0
3,0,50.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,0,60.0
4,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,0,60.0
3,1,60.0
0,1,60.0
0,0,60.0
1,1,60.0
0,1,60.0
0,0,60.0
1,0,60.0
2,1,60.0
0,1,60.0
0,0,60.0
1,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,0,70.0
3,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,0,70.0
3,0,70.0
4,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,0,70.0
2,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,0,70.0
1,1,70.0
0,0,70.0
1,0,70.0
2,0,70.0
3,0,70.0
4,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,70.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,0,80.0
2,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,0,80.0
2,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,0,80.0
2,0,80.0
3,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,1,80.0
0,0,80.0
1,0,80.0
2,1,80.0
0,0,80.0
1,1,80.0
0,1,80.0
0,0,80.0
1,0,80.0
2,1,90.0
0,1,90.0
0,1,90.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,0,100.0
1,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,100.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
0,1,110.0
